age,gender,mother.tongue,genre,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,liked,disliked,emotional_intensity
17,Male,Dutch,rock,0,0,0,0,0,1,0,1,0,1,0,2
23,Female,English,rock,0,0,0,0,0,0,0,1,0,1,0,1
23,Female,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
33,Male,Russian,rock,0,0,0,0,0,0,1,1,0,0,1,2
25,Female,Swedish,rock,0,0,0,0,0,1,1,1,0,0,1,3
27,Female,Russian,rock,0,0,0,0,0,1,0,0,0,0,1,1
60,Male,Dutch,rock,0,0,0,0,0,1,1,0,0,1,0,2
33,Male,Dutch,rock,0,0,0,0,0,1,0,1,0,0,0,2
51,Male,English,rock,0,1,0,0,0,1,1,0,0,0,0,3
29,Male,Portuguese,rock,0,0,0,1,0,1,1,0,0,0,1,3
14,Female,Russian,rock,0,0,0,1,0,0,0,0,0,0,0,1
25,Male,English,rock,0,0,0,0,0,1,1,0,0,1,0,2
23,Male,Dutch,rock,0,0,0,0,0,1,1,0,0,0,0,2
30,Female,German,rock,0,0,0,0,0,1,0,1,0,0,0,2
27,Female,Russian,rock,0,0,0,1,0,0,0,0,0,1,1,1
33,Male,Dutch,rock,0,0,0,0,1,0,0,0,1,0,0,2
51,Male,English,rock,0,0,1,1,0,0,0,0,1,0,0,3
14,Female,English,rock,0,0,0,0,0,0,0,1,0,0,0,1
29,Male,Portuguese,rock,0,1,0,1,1,0,0,0,0,1,0,3
36,Male,Italian,rock,0,0,0,0,0,1,1,0,0,0,0,2
32,Male,Dutch,rock,0,0,0,1,0,1,1,0,0,0,0,3
23,Female,English,rock,0,0,1,1,0,0,0,0,0,0,1,2
64,Male,English,rock,0,0,0,0,0,1,0,1,0,1,0,2
23,Male,Dutch,rock,0,0,0,1,0,1,1,0,0,0,0,3
60,Male,English,rock,1,0,0,0,0,1,0,0,0,1,0,2
33,Male,Hungarian,rock,0,0,1,1,0,0,0,0,0,0,0,2
27,Female,English,rock,0,0,1,0,0,0,0,0,0,0,0,1
20,Female,Russian,rock,0,0,0,1,0,1,0,0,1,1,1,3
17,Male,Dutch,rock,1,1,0,0,0,0,0,0,0,1,0,2
41,Female,Dutch,rock,0,0,1,0,0,0,1,0,1,0,0,3
25,Female,Estonian,rock,0,0,1,0,1,0,0,0,0,0,0,2
38,Male,English,rock,0,0,0,1,1,0,0,0,1,0,1,3
23,Male,German,rock,0,0,0,0,0,0,0,0,0,0,0,0
36,Male,Italian,rock,0,0,1,1,1,0,0,0,0,0,0,3
18,Male,Russian,rock,1,0,0,1,0,0,0,0,0,1,0,2
23,Male,Dutch,rock,0,0,1,0,0,0,1,0,1,1,0,3
60,Male,English,rock,0,1,1,0,1,0,0,0,0,1,0,3
33,Male,Hungarian,rock,0,0,0,1,0,0,0,0,0,0,0,1
27,Male,Russian,rock,0,0,0,0,0,0,0,0,1,1,0,1
41,Female,Dutch,rock,0,0,1,1,0,0,0,0,1,0,0,3
25,Female,Russian,rock,0,0,1,0,1,0,0,0,0,0,0,2
26,Female,Russian,rock,0,0,0,0,1,0,0,0,1,0,0,2
30,Male,Slovenian,rock,0,0,1,1,1,0,0,0,0,1,0,3
26,Male,English,rock,0,0,1,0,0,0,0,0,1,0,1,2
27,Male,Russian,rock,0,0,1,0,1,0,0,0,0,1,0,2
22,Female,French,rock,0,0,1,1,1,0,0,0,0,1,0,3
28,Female,English,rock,0,0,1,1,0,0,0,0,0,0,1,2
20,Female,Russian,rock,0,1,1,0,1,0,0,0,0,1,0,3
31,Male,Dutch,rock,0,0,1,1,1,0,0,0,0,1,0,3
41,Female,Dutch,rock,0,0,0,1,0,1,1,0,0,0,0,3
51,Male,Dutch,rock,0,0,0,1,0,0,0,0,1,1,0,2
27,Female,German,rock,0,1,0,1,0,0,1,0,0,1,0,3
49,Male,Dutch,rock,0,0,0,1,0,0,0,0,0,0,0,1
28,Female,English,rock,0,0,0,0,1,0,0,0,0,0,1,1
22,Female,English,rock,0,0,0,0,0,0,0,1,1,0,1,2
27,Male,Russian,rock,1,0,1,1,0,0,0,0,0,1,0,3
32,Male,Greek,rock,0,0,0,1,1,0,1,0,0,1,0,3
64,Male,English,rock,0,0,0,0,0,1,0,1,0,0,0,2
25,Female,French,rock,0,0,1,1,0,0,0,0,0,1,0,2
43,Male,Dutch,rock,0,0,1,1,0,1,0,0,0,0,0,3
31,Male,Dutch,rock,1,0,0,0,0,0,1,0,0,1,0,2
50,Male,Dutch,rock,0,1,0,0,0,0,0,0,0,1,0,1
23,Male,French,rock,1,0,0,0,0,0,0,0,0,1,0,1
32,Male,Dutch,rock,0,0,0,1,1,0,1,0,0,0,0,3
20,Male,Dutch,rock,0,0,1,0,0,0,0,1,1,1,0,3
26,Female,Russian,rock,0,0,0,0,1,0,0,0,0,0,0,1
31,Female,French,rock,0,0,1,0,0,0,0,0,0,0,0,1
31,Male,Dutch,rock,0,0,0,0,0,0,1,0,0,1,0,1
49,Male,Dutch,rock,0,0,0,1,0,0,1,0,0,0,0,2
25,Female,French,rock,0,0,0,0,0,0,0,0,1,1,0,1
23,Female,English,rock,1,0,0,0,0,0,0,0,0,0,0,1
55,Male,English,rock,0,0,0,0,0,0,0,0,0,1,0,0
33,Male,Hungarian,rock,0,0,0,0,0,0,0,1,0,0,1,1
33,Female,Greek,rock,0,0,0,0,1,0,0,0,0,0,0,1
30,Male,Dutch,rock,0,0,0,1,1,0,0,0,1,1,0,3
38,Male,English,rock,0,0,0,1,0,0,0,0,1,0,1,2
53,Male,English,rock,0,0,1,1,1,0,0,0,0,0,0,3
25,Male,English,rock,0,0,1,0,1,0,0,0,1,1,0,3
17,Male,Dutch,rock,0,0,0,1,0,0,0,0,0,0,0,1
31,Female,French,rock,0,0,0,1,0,0,0,0,0,0,0,1
21,Female,Russian,rock,1,0,0,1,0,0,1,0,0,1,0,3
25,Female,French,rock,0,0,0,0,0,0,0,1,0,0,1,1
39,Male,Spanish,rock,1,0,0,1,0,0,0,1,0,0,1,3
38,Male,Dutch,rock,0,0,0,0,0,0,1,0,0,1,0,1
17,Female,Dutch,rock,0,0,0,0,0,0,0,1,0,0,1,1
30,Female,Dutch,rock,0,0,0,0,0,1,0,0,0,1,1,1
30,Male,Slovenian,rock,0,0,0,0,0,1,0,1,0,0,1,2
31,Male,Dutch,rock,1,0,0,0,0,1,1,0,0,1,0,3
22,Female,English,rock,1,0,0,0,0,0,1,0,0,1,0,2
31,Female,Finnish,rock,0,0,0,0,0,0,1,0,0,0,1,1
64,Male,English,rock,0,0,0,0,0,1,1,0,0,1,0,2
31,Female,French,rock,0,0,0,0,0,0,0,1,0,0,1,1
21,Female,Russian,rock,0,0,0,0,0,1,1,0,0,0,1,2
20,Female,Russian,rock,1,0,0,1,0,0,1,0,0,0,0,3
60,Male,Dutch,rock,0,1,0,0,0,1,1,0,0,0,0,3
31,Male,Dutch,rock,0,0,0,0,1,0,0,0,0,1,0,1
44,Male,Dutch,rock,1,0,1,1,0,0,0,0,0,1,0,3
25,Male,Russian,rock,0,0,0,1,1,0,1,0,0,0,0,3
31,Female,French,rock,0,0,1,0,1,0,0,0,0,0,0,2
60,Male,Dutch,rock,0,0,0,0,0,0,0,0,1,0,0,1
21,Female,Russian,rock,0,0,0,1,1,0,0,0,0,1,0,2
22,Female,French,rock,1,0,1,1,0,0,0,0,0,1,0,3
25,Female,Russian,rock,0,0,1,1,0,0,0,0,1,1,0,3
21,Female,English,rock,0,0,1,1,0,0,0,0,0,0,0,2
30,Male,Slovenian,rock,0,1,0,0,0,0,0,0,0,0,0,1
17,Female,Dutch,rock,0,0,0,0,0,0,0,0,1,0,1,1
28,Male,Dutch,rock,0,0,0,1,0,0,0,0,1,0,0,2
25,Female,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
62,Male,Estonian,rock,0,0,0,0,0,0,0,1,0,0,1,1
44,Male,Dutch,rock,0,0,0,0,0,1,1,1,0,0,0,3
30,Male,Hebrew,rock,0,0,0,0,0,1,0,1,0,0,0,2
25,Male,Russian,rock,0,0,0,1,0,0,1,1,0,0,0,3
31,Female,French,rock,0,0,0,0,0,1,0,1,0,0,0,2
60,Male,Dutch,rock,0,0,0,0,0,0,0,1,1,0,0,2
20,Female,Dutch,rock,0,0,0,0,0,1,0,0,1,1,0,2
21,Female,Russian,rock,0,1,0,0,0,0,0,0,0,1,0,1
17,Male,Greek,rock,0,0,0,0,1,1,1,0,0,1,0,3
31,Male,Dutch,rock,0,0,0,1,1,0,0,0,0,0,1,2
31,Male,Dutch,rock,0,1,0,0,0,1,0,0,0,1,0,2
44,Male,Dutch,rock,1,1,0,1,0,0,0,0,0,0,1,3
16,Female,Chinese,rock,1,0,1,1,0,0,0,0,0,1,0,3
29,Male,Slovenian,rock,0,0,0,1,0,0,1,0,0,1,0,2
32,Male,Dutch,rock,1,0,0,0,0,1,1,0,0,1,0,3
25,Male,Russian,rock,0,0,1,1,0,0,0,1,0,0,0,3
21,Female,Russian,rock,0,0,1,1,0,0,0,0,0,1,0,2
20,Female,Dutch,rock,0,0,0,0,1,0,0,0,0,1,0,1
31,Male,Chinese,rock,0,0,0,1,0,0,0,0,0,1,0,1
51,Male,English,rock,0,1,0,1,1,0,0,0,0,0,0,3
33,Male,German,rock,0,0,0,0,0,0,1,0,0,0,0,1
31,Male,Dutch,rock,0,0,1,0,1,0,0,0,0,1,0,2
25,Female,English,rock,0,0,1,0,1,0,0,0,0,1,0,2
30,Male,German,rock,0,1,0,1,1,0,0,0,0,0,0,3
44,Male,Dutch,rock,1,0,0,1,0,1,0,0,0,0,1,3
20,Female,Dutch,rock,1,0,0,0,0,1,1,0,0,1,0,3
31,Male,Dutch,rock,0,0,0,0,1,0,1,0,0,1,0,2
42,Female,Dutch,rock,0,0,0,0,0,0,1,0,0,0,1,1
25,Male,Russian,rock,0,0,0,1,1,0,0,1,0,0,0,3
31,Female,French,rock,0,1,0,0,0,0,1,1,0,1,0,3
21,Female,Russian,rock,0,0,0,1,1,0,0,0,0,0,0,2
26,Male,Dutch,rock,0,0,0,1,0,1,1,0,0,1,0,3
19,Female,Russian,rock,0,0,0,0,1,1,1,0,0,1,0,3
19,Female,Russian,rock,0,0,0,0,1,0,1,0,0,1,0,2
25,Female,Russian,rock,1,0,0,0,1,0,1,0,0,1,0,3
31,Female,French,rock,1,0,1,0,0,0,1,0,0,0,0,3
29,Female,English,rock,0,0,0,1,0,1,0,1,0,1,0,3
44,Male,Dutch,rock,0,0,0,0,0,1,1,1,0,1,0,3
25,Male,Russian,rock,1,0,0,0,0,1,1,0,0,0,0,3
31,Male,Dutch,rock,0,0,0,0,0,1,0,0,0,1,0,1
32,Male,Russian,rock,0,0,0,0,0,0,1,1,0,1,0,2
42,Female,Dutch,rock,0,0,0,1,0,1,0,0,0,1,0,2
31,Female,French,rock,0,0,0,0,0,1,0,0,0,0,0,1
21,Female,Russian,rock,1,0,0,0,0,0,0,0,0,0,1,1
26,Male,Dutch,rock,0,0,0,0,0,0,0,1,1,0,1,2
19,Female,Russian,rock,0,0,0,0,0,0,0,0,1,0,0,1
21,Male,Russian,rock,0,1,0,0,0,1,1,0,0,0,0,3
31,Female,French,rock,0,0,0,0,0,1,0,0,0,0,1,1
29,Female,English,rock,0,0,0,0,0,1,0,1,1,0,1,3
42,Female,Dutch,rock,0,0,1,1,0,0,0,0,0,0,0,2
19,Female,English,rock,0,1,1,1,0,0,0,0,0,0,0,3
30,Male,Dutch,rock,0,0,0,1,1,0,0,0,0,1,0,2
22,Female,English,rock,0,1,0,1,0,0,0,0,1,1,0,3
31,Female,French,rock,0,0,0,0,1,0,0,0,0,0,0,1
19,Female,Russian,rock,0,0,0,0,0,0,1,0,0,0,0,1
26,Male,Dutch,rock,0,0,0,1,1,0,0,0,0,1,0,2
11,Female,Estonian,rock,1,0,0,0,0,1,1,0,0,1,0,3
29,Female,Dutch,rock,0,0,0,0,0,1,0,0,0,1,0,1
25,Female,Russian,rock,1,0,0,1,1,0,0,0,0,1,0,3
25,Female,Dutch,rock,0,0,1,0,0,0,0,0,1,1,0,2
44,Male,Dutch,rock,0,0,1,1,0,0,0,0,1,0,1,3
32,Male,Greek,rock,0,0,0,1,0,0,0,0,0,0,1,1
42,Female,Dutch,rock,0,0,1,0,1,0,1,0,0,1,0,3
23,Female,German,rock,0,0,0,0,0,0,0,0,1,0,0,1
31,Male,English,rock,0,0,0,0,1,0,0,0,0,0,0,1
22,Female,English,rock,0,0,0,0,0,0,0,0,0,0,0,0
23,Female,German,rock,0,0,0,1,0,0,0,0,1,0,0,2
47,Male,Italian,rock,0,0,0,0,0,0,0,1,0,0,1,1
11,Female,Estonian,rock,0,0,0,1,1,0,0,0,1,0,1,3
32,Male,Dutch,rock,0,0,1,0,0,0,0,0,0,0,0,1
64,Male,English,rock,0,0,1,0,0,0,0,0,0,1,0,1
23,Male,Dutch,rock,0,0,1,0,1,0,0,0,0,1,0,2
61,Female,Dutch,rock,0,0,0,1,1,0,0,0,0,0,0,2
30,Male,Dutch,rock,0,0,1,0,0,0,0,1,0,0,1,2
31,Female,French,rock,0,0,0,1,0,1,0,0,1,0,0,3
22,Female,English,rock,0,0,1,0,1,0,0,0,0,1,0,2
47,Male,Italian,rock,0,0,1,0,1,0,1,0,0,0,0,3
11,Female,Estonian,rock,0,0,1,1,1,0,0,0,0,0,1,3
22,Male,Russian,rock,0,0,0,0,1,0,0,0,0,0,1,1
38,Female,Dutch,rock,0,0,0,0,0,0,0,0,1,1,0,1
63,Male,Dutch,rock,0,1,0,1,0,0,1,0,0,1,0,3
26,Male,Italian,rock,0,0,0,0,1,0,1,0,0,1,0,2
27,Male,German,rock,0,0,1,1,1,0,0,0,0,0,0,3
23,Male,English,rock,0,0,0,0,1,0,0,0,0,0,0,1
33,Female,Greek,rock,0,0,1,1,0,1,0,0,0,0,0,3
42,Female,Dutch,rock,0,0,0,1,0,1,0,0,1,1,0,3
21,Male,Spanish,rock,0,0,0,0,1,0,0,0,0,0,1,1
23,Female,Dutch,rock,0,1,1,0,0,0,0,0,0,0,0,2
16,Female,Russian,rock,1,1,0,0,1,0,0,0,0,0,0,3
51,Male,English,rock,0,0,0,0,1,0,0,0,0,1,0,1
30,Male,Hebrew,rock,1,0,0,0,0,1,0,0,0,0,0,2
32,Female,Dutch,rock,0,0,0,0,1,0,0,0,0,0,1,1
19,Male,English,rock,1,0,1,0,0,0,1,0,0,1,0,3
52,Female,Dutch,rock,0,0,1,1,1,0,0,0,0,1,0,3
64,Male,English,rock,0,0,1,0,0,0,0,1,0,1,0,2
26,Male,English,rock,0,0,0,0,1,0,0,0,0,1,1,1
33,Male,Hungarian,rock,1,0,1,1,0,0,0,0,0,0,0,3
22,Male,Dutch,rock,0,0,0,1,1,0,0,0,0,0,0,2
25,Female,Estonian,rock,0,0,0,1,1,0,1,0,0,0,0,3
21,Male,Spanish,rock,1,1,0,0,0,0,1,0,0,1,0,3
16,Female,Russian,rock,0,0,0,0,0,0,1,0,0,1,0,1
23,Male,Bengali,rock,0,0,0,1,0,0,1,0,1,1,0,3
14,Female,Russian,rock,0,0,0,0,0,0,1,0,0,1,0,1
23,Female,Dutch,rock,0,0,0,0,0,0,0,1,0,0,1,1
17,Male,Dutch,rock,0,0,0,0,0,0,0,1,0,0,0,1
18,Male,English,rock,0,0,0,1,0,0,1,0,0,1,0,2
43,Female,Dutch,rock,0,0,0,0,0,0,0,1,0,0,1,1
19,Male,English,rock,0,0,0,0,0,0,1,0,0,0,0,1
52,Female,Dutch,rock,0,0,0,0,0,0,0,1,0,0,0,1
17,Male,Greek,rock,0,0,0,0,0,0,1,0,0,0,0,1
47,Male,Italian,rock,0,0,0,0,0,0,1,0,0,0,0,1
32,Male,Greek,rock,0,1,0,0,1,0,1,0,0,1,0,3
25,Female,Russian,rock,1,0,0,1,0,0,1,0,0,0,0,3
53,Female,English,rock,0,0,0,0,1,1,1,0,0,1,0,3
30,Female,German,rock,0,0,0,0,1,1,0,0,0,1,0,2
50,Male,Dutch,rock,1,0,0,0,0,1,0,0,0,0,0,2
23,Male,Dutch,rock,0,0,1,1,0,0,0,0,1,1,0,3
29,Male,Spanish,rock,0,1,0,0,0,0,0,0,1,0,0,2
60,Male,Dutch,rock,0,0,0,0,1,1,0,0,0,1,0,2
19,Male,English,rock,0,0,1,0,0,0,0,0,0,1,0,1
27,Male,Dutch,rock,0,0,0,0,0,0,0,1,0,0,1,1
52,Female,Dutch,rock,0,0,0,0,0,0,0,1,1,0,0,2
43,Male,Dutch,rock,0,0,0,0,1,0,0,0,1,1,0,2
47,Female,English,rock,0,1,0,0,0,0,0,1,0,0,0,2
21,Male,Spanish,rock,0,0,0,0,0,0,0,0,1,0,1,1
43,Female,Dutch,rock,0,0,0,0,0,0,0,1,1,0,1,2
15,Male,Russian,rock,1,0,0,0,0,0,0,0,0,1,0,1
29,Male,Spanish,rock,0,0,1,0,1,0,0,0,0,1,0,2
44,Male,Dutch,rock,0,0,0,0,1,0,0,0,0,1,0,1
30,Male,Hebrew,rock,1,0,0,0,0,0,0,1,0,1,0,2
33,Male,English,rock,0,0,0,0,0,1,1,0,0,0,1,2
32,Female,Dutch,rock,0,0,1,0,1,0,1,0,0,0,1,3
43,Male,Dutch,rock,0,0,0,0,0,1,1,0,0,0,1,2
52,Female,Dutch,rock,0,0,0,0,0,0,1,0,0,0,0,1
64,Male,English,rock,0,0,0,0,0,0,1,1,0,0,0,2
21,Male,English,rock,0,0,1,0,0,1,1,0,0,0,1,3
33,Male,Hungarian,rock,0,0,0,0,0,0,1,1,0,0,0,2
20,Female,English,rock,0,0,0,1,1,0,0,0,0,1,0,2
17,Male,English,rock,0,1,0,0,0,0,1,0,0,0,1,2
23,Female,Dutch,rock,0,0,0,0,0,1,0,0,0,1,0,1
38,Male,Dutch,rock,0,0,1,0,0,0,0,0,0,0,1,1
29,Male,Spanish,rock,0,1,0,0,1,0,0,0,0,0,0,2
30,Male,Hebrew,rock,0,0,1,0,1,0,0,0,0,0,0,2
20,Male,English,rock,0,0,0,1,0,0,0,0,0,0,1,1
44,Male,Dutch,rock,0,0,1,0,1,0,0,0,0,0,0,2
23,Female,Russian,rock,0,0,0,1,1,0,0,0,1,1,0,3
33,Male,English,rock,0,0,0,0,1,0,0,0,0,0,1,1
39,Female,Dutch,rock,0,0,1,1,1,0,0,0,0,1,0,3
43,Male,Dutch,rock,0,0,1,0,0,0,0,0,1,0,1,2
22,Male,Malay,rock,0,0,0,1,1,0,0,0,0,0,0,2
64,Male,English,rock,0,0,1,0,1,0,0,0,0,1,0,2
33,Male,Hungarian,rock,0,0,1,0,0,0,0,0,0,0,0,1
21,Female,Estonian,rock,0,0,0,0,0,0,0,0,1,1,0,1
17,Male,English,rock,0,0,1,1,0,0,0,0,1,0,0,3
23,Female,Russian,rock,1,0,1,0,0,0,0,0,0,1,0,2
47,Male,Italian,rock,0,0,0,0,1,0,0,0,1,0,0,2
29,Male,Spanish,rock,0,0,1,0,1,0,0,0,0,0,0,2
31,Female,French,rock,0,0,0,0,0,0,0,0,1,0,0,1
44,Male,Dutch,rock,0,0,0,0,1,0,1,0,0,1,0,2
11,Female,Estonian,rock,1,0,0,1,1,0,0,0,0,0,1,3
22,Male,Malay,rock,0,0,0,1,0,0,0,0,0,0,0,1
39,Female,Dutch,rock,0,0,0,1,1,0,0,0,1,1,0,3
23,Female,Czech,rock,0,0,1,1,0,0,0,0,0,0,1,2
23,Male,Russian,rock,0,0,1,0,0,0,0,0,0,0,1,1
17,Male,English,rock,0,1,0,1,0,0,0,0,1,0,0,3
38,Female,Dutch,rock,0,0,0,1,1,0,0,0,0,1,0,2
26,Male,Italian,rock,0,0,1,0,0,0,0,0,1,1,0,2
16,Female,Russian,rock,0,0,1,0,0,0,0,0,0,1,0,1
39,Female,Dutch,rock,0,0,0,1,1,0,0,1,0,1,0,3
32,Male,English,rock,0,0,0,0,1,0,0,0,0,0,0,1
23,Male,Russian,rock,0,1,0,0,0,0,0,0,0,1,0,1
26,Male,Italian,rock,0,0,1,0,1,0,0,0,0,1,0,2
60,Female,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
25,Male,Russian,rock,0,0,0,1,1,0,1,0,0,1,0,3
17,Male,English,rock,0,0,0,0,1,0,0,0,0,0,0,1
38,Female,Dutch,rock,0,0,0,0,0,0,0,1,0,0,1,1
17,Male,English,rock,0,0,1,1,1,0,0,0,0,1,0,3
25,Female,Greek,rock,1,0,0,0,0,0,0,0,0,1,0,1
25,Male,Italian,rock,1,0,0,0,1,0,0,0,0,1,0,2
39,Female,Dutch,rock,0,1,0,0,0,1,1,0,0,1,0,3
38,Female,Dutch,rock,0,0,0,0,0,1,1,0,0,1,0,2
32,Male,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
23,Male,Russian,rock,0,0,0,0,0,1,0,0,0,1,0,1
36,Male,German,rock,0,0,0,0,0,0,0,0,1,0,1,1
23,Male,Dutch,rock,0,0,0,0,0,0,0,0,0,0,1,0
35,Male,Dutch,rock,0,0,0,0,0,0,1,1,0,0,1,2
25,Female,Greek,rock,0,0,0,0,0,0,1,0,0,1,0,1
47,Female,English,rock,0,0,0,0,1,0,0,1,0,1,0,2
23,Male,Russian,rock,0,0,0,0,0,1,0,1,0,0,1,2
22,Male,English,rock,0,0,0,0,0,1,0,0,0,1,0,1
39,Female,Dutch,rock,0,0,0,1,0,1,0,0,1,1,0,3
54,Female,English,rock,0,0,0,0,0,0,0,1,0,0,0,1
17,Male,Dutch,rock,0,0,1,1,0,0,0,0,1,0,0,3
23,Male,Russian,rock,1,0,0,0,0,0,0,0,0,1,0,1
32,Male,English,rock,0,0,0,1,0,0,0,0,0,0,1,1
18,Male,Norwegian,rock,0,0,0,0,1,0,1,0,0,0,0,2
47,Female,Dutch,rock,0,0,0,0,0,1,1,1,0,0,1,3
25,Female,Russian,rock,1,0,1,0,0,0,0,0,0,0,0,2
17,Male,English,rock,0,1,1,0,0,1,0,0,0,0,0,3
16,Female,Russian,rock,0,0,0,0,1,0,0,0,0,1,0,1
22,Male,English,rock,0,1,0,0,1,0,0,0,1,0,0,3
39,Female,Dutch,rock,0,0,0,1,0,0,0,1,1,1,0,3
23,Male,Russian,rock,0,1,0,0,0,0,0,0,0,0,0,1
18,Male,Norwegian,rock,0,1,0,1,0,1,0,0,0,0,0,3
45,Male,English,rock,0,0,0,1,0,0,0,1,0,0,1,2
47,Female,Dutch,rock,0,1,1,1,0,0,0,0,0,1,0,3
27,Male,English,rock,0,0,0,0,1,0,0,0,1,0,0,2
17,Male,English,rock,0,0,1,1,1,0,0,0,0,0,0,3
20,Male,Dutch,rock,0,0,0,0,0,0,0,0,1,0,0,1
25,Female,Greek,rock,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Russian,rock,0,1,0,0,1,0,0,0,0,0,0,2
22,Male,English,rock,1,0,1,0,0,0,1,0,0,0,0,3
41,Male,English,rock,0,0,0,1,1,0,0,0,1,0,0,3
23,Male,Russian,rock,0,0,1,0,0,0,0,0,0,0,0,1
39,Female,Dutch,rock,0,0,1,1,0,0,0,0,1,0,0,3
34,Male,English,rock,0,0,1,1,0,0,0,0,0,0,0,2
47,Female,Dutch,rock,0,0,1,1,0,0,0,0,1,1,0,3
45,Male,English,rock,0,0,0,1,0,0,0,0,0,0,1,1
17,Male,English,rock,0,0,0,1,0,0,0,1,1,0,0,3
20,Male,Dutch,rock,0,0,0,0,1,0,0,1,1,1,0,3
23,Male,English,rock,0,0,1,1,0,0,1,0,0,0,0,3
16,Female,Russian,rock,0,0,0,0,0,1,0,0,0,1,0,1
25,Female,Russian,rock,0,0,0,0,0,0,0,1,1,0,1,2
22,Female,Croatian,rock,0,0,1,1,1,0,0,0,0,0,0,3
41,Male,English,rock,0,0,1,0,1,0,0,0,0,0,0,2
23,Male,Russian,rock,0,0,0,0,0,0,0,1,0,0,1,1
35,Female,English,rock,1,0,1,0,0,0,1,0,0,1,0,3
39,Female,Dutch,rock,0,0,1,1,0,0,0,1,0,1,0,3
45,Male,English,rock,0,0,1,0,0,0,1,0,0,1,0,2
27,Male,English,rock,0,0,1,0,1,0,1,0,0,0,0,3
31,Male,English,rock,0,0,0,0,0,0,0,0,1,1,0,1
17,Male,English,rock,0,0,1,0,1,0,0,0,0,0,0,2
41,Male,Dutch,rock,1,0,0,0,0,0,1,0,0,1,0,2
17,Male,Dutch,rock,0,0,0,0,0,0,1,0,0,1,0,1
16,Female,Russian,rock,0,1,0,0,0,0,0,0,0,1,0,1
25,Female,Russian,rock,0,0,0,0,1,0,0,0,1,0,1,2
19,Male,English,rock,0,0,1,0,0,0,1,0,0,0,0,2
33,Female,Greek,rock,0,0,1,0,0,1,0,0,0,0,0,2
45,Male,English,rock,0,0,1,1,1,0,0,0,0,1,0,3
38,Male,English,rock,0,0,0,1,0,0,0,0,1,1,0,2
34,Female,English,rock,0,0,0,1,1,0,0,0,0,0,0,2
17,Male,English,rock,0,1,0,1,1,0,0,0,0,0,0,3
23,Male,Dutch,rock,0,0,1,0,1,0,0,0,1,1,0,3
35,Male,Dutch,rock,0,0,0,0,0,0,0,1,1,0,1,2
39,Male,English,rock,0,0,1,1,1,0,0,0,0,0,0,3
21,Male,Russian,rock,0,0,1,0,1,0,0,0,1,0,0,3
16,Female,Russian,rock,0,0,0,1,0,0,0,0,0,1,0,1
16,Male,Russian,rock,0,0,0,0,1,1,0,0,0,0,0,2
33,Female,Greek,rock,0,0,1,1,0,0,0,0,0,0,0,2
19,Male,English,rock,0,1,0,0,0,0,0,0,1,0,1,2
23,Male,Russian,rock,0,0,1,0,0,0,0,0,0,1,0,1
30,Male,Dutch,rock,0,0,1,1,0,0,0,0,1,0,1,3
62,Male,Estonian,rock,0,0,1,0,0,0,0,0,0,0,1,1
35,Male,Italian,rock,1,0,0,0,1,0,1,0,0,0,0,3
19,Female,Spanish,rock,0,1,0,1,1,0,0,0,0,0,0,3
33,Male,Hungarian,rock,0,0,0,1,0,0,0,1,0,0,0,2
41,Female,Dutch,rock,0,0,1,1,1,0,0,0,0,1,0,3
33,Female,Greek,rock,0,0,0,0,0,1,1,0,0,0,0,2
44,Female,Dutch,rock,0,0,1,1,0,0,0,0,1,0,0,3
27,Female,German,rock,1,1,0,0,1,0,0,0,0,1,0,3
22,Female,Chinese,rock,0,0,1,0,0,0,0,0,0,0,0,1
49,Male,English,rock,0,0,1,0,0,1,1,0,0,0,1,3
22,Female,Russian,rock,0,0,0,1,1,0,0,0,0,0,1,2
35,Male,Italian,rock,0,0,1,1,1,0,0,0,0,0,0,3
23,Male,Dutch,rock,0,0,0,0,0,0,0,0,1,0,0,1
41,Female,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
53,Female,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
58,Female,English,rock,0,1,0,0,0,0,0,0,0,1,0,1
17,Female,Finnish,rock,0,0,1,0,0,0,1,0,0,1,0,2
19,Female,Russian,rock,0,0,1,0,0,1,1,0,0,0,0,3
34,Male,English,rock,0,0,0,0,1,0,0,0,0,1,0,1
41,Female,Dutch,rock,0,0,0,1,1,0,0,0,1,0,0,3
64,Male,English,rock,0,0,1,0,1,0,0,1,0,1,0,3
44,Female,Dutch,rock,0,1,1,1,0,0,0,0,0,0,0,3
46,Female,Dutch,rock,0,0,0,1,0,0,0,0,0,0,0,1
17,Female,Finnish,rock,0,0,0,1,1,0,0,0,0,0,1,2
41,Female,English,rock,0,0,0,0,0,0,0,0,1,0,0,1
62,Male,Estonian,rock,0,1,1,0,0,0,0,0,1,0,0,3
22,Female,English,rock,0,0,0,1,1,0,0,0,1,0,0,3
44,Female,Dutch,rock,0,0,0,1,0,0,0,0,1,0,0,2
