"id","platform","content_id","creator_id","creator_name","content_type","content_category","post_date","language","content_length","content_description","hashtags","views","likes","shares","comments_count","comments_text","follower_count","disclosure_type","audience_age_distribution","audience_gender_distribution","audience_location","year","positive","negative","sentiment_score","sentiment_score_raw","emotional_intensity","word_count","emotional_connection_weighted","emotion_direction","satisfaction_raw","satisfaction","satisfaction_median","satisfaction_binary","satisfaction_log"
28827,"Bilibili","content_42110","creator_2110","christinesilva","video","tech",2024-07-05,"Chinese",307,"Former population require white deep risk leg receive full size safe significant yourself Mr analysis tax former campaign role Congress second.","several,century,president",10270,1560,320,189,"benefit force economy race system author service instead enter policy improve enough treatment yeah enjoy congress finish political suddenly create not enter either poor else family beyond operation",961970,"implicit","19-25","female","China",2024,4,1,3,3,2.5,28,2.89421444637735,"Positive",2069,6.62921348314607,4.97191011235955,1,7.63530388625941
43350,"Instagram","content_4423","creator_4423","ortegakaren","video","lifestyle",2025-01-24,"Chinese",26,"Cost strong their drop minute offer until I control Democrat kitchen doctor physical.","subject,others,none,back",10232,1488,288,207,"tell get drive nature third likely red necessary own later these window word allow safe development serve family perform hard simple get care less nor early sometimes which statement speech listen",680129,"none","19-25","female","USA",2025,1,1,0,0,1,31,1.77983608757515,"Neutral",1983,4.21348314606742,4.97191011235955,0,7.59287028784482
3433,"TikTok","content_10871","creator_871","douglas04","image","tech",2023-07-15,"English",297,"Consider oil star instead night picture order view himself government gun car third general decision discover ready yourself side change above phone painting best chair these economic good such serious tonight federal speak same.","international",10188,1483,283,215,"hear sense lose film a president remember student key know his well simple allow apply behavior them travel in city again modern resource tell record arm sell anyone political able community civil friend activity nearly society",524377,"none","19-25","female","USA",2023,2,1,1,1,1.5,36,2.21875591931718,"Positive",1981,4.15730337078652,4.97191011235955,0,7.59186171488993
11553,"TikTok","content_2645","creator_2645","riverawilliam","video","tech",2023-11-06,"Japanese",260,"Reflect big poor blood well age behavior whatever nearly environmental scientist since truth at recognize cost country interview.","discover,ago,wind",10115,1450,306,226,"off score artist listen company line learn people customer approach employee different",724928,"explicit","26-35","male","India",2023,0,0,0,0,1,12,1.57714728642056,"Neutral",1982,4.18539325842697,4.97191011235955,0,7.5923661285198
18822,"YouTube","content_3387","creator_3387","victoriathomas","video","beauty",2024-02-17,"English",79,"Yourself know watch question offer message remember some writer follow nature can bar beat hand near feel what ready author television bad action best and month threat.","identify,ever,officer",9999,1506,282,186,"six lawyer leg people set ability treatment step military plan system serve president each place yard factor sister pressure standard development discussion science agreement never what woman phone music",415245,"none","26-35","male","USA",2024,0,0,0,0,1,29,1.76531407284772,"Neutral",1974,3.96067415730337,4.97191011235955,0,7.58832367733522
8462,"RedNote","content_42637","creator_2637","warddonald","video","tech",2023-09-23,"English",146,"Person personal service born federal bag collection institution growth scene poor believe successful success much according program system debate.","analysis,put,professional",10185,1527,292,209,"start yet political start",139502,"explicit","13-18","male","UK",2023,0,0,0,0,1,4,1.36214466422955,"Neutral",2028,5.47752808988764,4.97191011235955,1,7.61529833982581
38493,"YouTube","content_24573","creator_4573","bradfordjeffrey","video","lifestyle",2024-11-16,"Japanese",99,"Individual site imagine evening majority hear create site subject each candidate than.","suggest,agree,room",9929,1580,273,204,"modern speak event establish cost huge future ask student position act there speak seat western",311658,"none","13-18","male","China",2024,1,0,1,1,1.5,15,1.93580330509017,"Positive",2057,6.29213483146067,4.97191011235955,1,7.62948991639399
46299,"YouTube","content_46490","creator_1490","malik49","video","beauty",2025-03-07,"English",184,"Four follow forward think security set hand receive green upon maybe population fight always direction money our international wall reduce.","land",10072,1450,299,210,"method just explain rock may pass again future serious drop",858333,"explicit","26-35","male","Japan",2025,0,0,0,0,1,10,1.53955792374237,"Neutral",1959,3.53932584269663,4.97191011235955,0,7.58069975222456
35244,"YouTube","content_19429","creator_4429","jwilliams","video","lifestyle",2024-10-01,"Japanese",349,"Reason company lay there break church fill relate argue late kitchen behind beat do detail throughout experience action whether point message relate work.","measure",10135,1465,338,184,"everyone budget dark area such worry which hot field near any first east after land way",504353,"none","36-50","male","Brazil",2024,1,2,-1,-1,1.5,16,1.95626530906884,"Negative",1987,4.32584269662921,4.97191011235955,0,7.59488438721652
28838,"Bilibili","content_8120","creator_3120","stevenwright","video","lifestyle",2024-07-05,"English",333,"Old suddenly lot left home I.","order,north,success,need",10069,1490,320,185,"produce someone issue left science its talk population on wrong culture drug mrs those quickly service direction again out article week",317058,"explicit","13-18","female","USA",2024,0,2,-2,-2,2,21,2.3910502825148,"Negative",1995,4.55056179775281,4.97191011235955,0,7.59890045687141
49903,"RedNote","content_16106","creator_1106","manningbrandon","image","beauty",2025-04-26,"English",285,"Scene include religious continue side as politics its exist think bring pattern every apply suggest.","family,of,Mr,find,stock",10100,1496,301,193,"police step tend reveal exactly with care arm debate dark likely where open space eight personal kitchen finally key physical herself development third commercial site image",245428,"none","50+","female","Brazil",2025,0,1,-1,-1,1.5,26,2.11240985996413,"Negative",1990,4.41011235955056,4.97191011235955,0,7.5963923040642
31161,"Instagram","content_3505","creator_3505","housebrian","video","beauty",2024-08-06,"English",98,"Pm best listen investment make wait past bar anything drive hit.","establish,medical",10130,1484,310,206,"benefit base role fine collection national tree history different figure image ago arm",466143,"none","26-35","female","USA",2024,2,0,2,2,2,13,2.18764510657095,"Positive",2000,4.69101123595506,4.97191011235955,0,7.60140233458373
8011,"YouTube","content_46840","creator_1840","ashley83","text","beauty",2023-09-17,"English",26,"Method even special return over read avoid both information religious about plant drug care.","man,despite,rate",10097,1523,311,190,"generation owner him man food live exactly interest worker share wife wait professional small door stock drug leave style old",463758,"implicit","13-18","male","India",2023,0,0,0,0,1,20,1.68505752687359,"Neutral",2024,5.36516853932584,4.97191011235955,1,7.61332497954064
23841,"Instagram","content_43658","creator_3658","meltonjennifer","image","beauty",2024-04-26,"Hindi",193,"Answer author defense space early accept well fly common American language myself.","wind",10112,1561,273,194,"actually single character report see pattern cut reduce him might decision magazine wife drop product past forget pm they and size contain understand will together red international consumer",739694,"none","19-25","female","Brazil",2024,0,0,0,0,1,28,1.75768577855094,"Neutral",2028,5.47752808988764,4.97191011235955,1,7.61529833982581
52178,"RedNote","content_7462","creator_2462","barnesanna","video","tech",2025-05-27,"Chinese",144,"Scientist national this owner trouble rise senior even feel machine.","why,security,doctor,bed",10035,1421,283,205,"style ahead major weight perform each reach coach wife what ten ground least since society say summer less whom family thus if board bag project professional before experience",719580,"none","19-25","male","India",2025,0,0,0,0,1,28,1.75768577855094,"Neutral",1909,2.13483146067416,4.97191011235955,0,7.55485852104068
25763,"RedNote","content_24721","creator_4721","gwilson","video","tech",2024-05-24,"English",163,"Coach just staff stop Democrat natural charge return cup ago reveal all several minute practice be.","television,price,else",10067,1506,281,219,"adult avoid standard yet policy step three point view late rule focus term film fund government discussion father family experience may president",96665,"explicit","36-50","male","China",2024,0,0,0,0,1,22,1.70552737154305,"Neutral",2006,4.85955056179775,4.97191011235955,0,7.60439634879634
36985,"TikTok","content_596","creator_596","kimberly61","video","beauty",2024-10-25,"English",195,"View even tonight second issue environmental skin modern nearly by time quality after thing PM follow camera fight test for.","practice,property,rise,thousand",10169,1531,293,226,"college course which scene same responsibility its certain nation return pull message ability new think project capital every no i exactly mind",367467,"implicit","13-18","female","India",2024,0,0,0,0,1,22,1.70552737154305,"Neutral",2050,6.09550561797753,4.97191011235955,1,7.62608275807238
16191,"RedNote","content_50105","creator_105","smithwalter","video","lifestyle",2024-01-10,"English",484,"Down sense skill democratic during deal our hard fire everything.","economic",10116,1502,298,214,"sell network spring fill two inside",925191,"implicit","19-25","female","USA",2024,0,0,0,0,1,6,1.43785533577045,"Neutral",2014,5.08426966292135,4.97191011235955,1,7.60837447438078
6789,"YouTube","content_37171","creator_2171","dominique78","text","beauty",2023-08-30,"English",153,"Each material student seven street poor Mrs result least eight writer theory sit possible home into situation.","few,style,policy,reduce,appear",10253,1491,299,201,"let prove protect second rock least beat create trip oil rule collection world consider success point bar exactly drop crime against woman political president personal near picture guess box",373025,"explicit","19-25","male","India",2023,2,1,1,1,1.5,29,2.14797110927159,"Positive",1991,4.43820224719101,4.97191011235955,0,7.59689443814454
7982,"YouTube","content_27963","creator_2963","steve82","mixed","lifestyle",2023-09-16,"Japanese",558,"New our over whom relate must painting garden western dog decision wind industry sound suddenly choice floor local parent across cultural base service especially reason as woman over onto PM participant card sort almost book movie mission century almost include.","large,wife,them,imagine,ready",9972,1457,304,202,"series government make situation word space whose speak",83557,"none","13-18","female","Brazil",2023,0,0,0,0,1,8,1.49440438220628,"Neutral",1963,3.65168539325843,4.97191011235955,0,7.58273848891441
